date,name,gross,recovered,net,classification,technique,chains,in_scope_chain,bridge_hack,target_type,is_defi_protocol,defillamaId,category,sector
2016-06-17,The DAO,60000000.0,0.0,60000000.0,Protocol Logic,Reentrancy,Ethereum,True,False,DeFi Protocol,True,,,Other
2017-07-18,CoinDash,7700000.0,0.0,7700000.0,Protocol Logic,Frontend Attack,Ethereum,True,False,ICO,False,,,Other
2017-11-09,Parity Multisig,150000000.0,0.0,150000000.0,Protocol Logic,Contract not initialized,Ethereum,True,False,DeFi Protocol,True,,,Other
2018-01-26,Coincheck,534000000.0,0.0,534000000.0,Infrastructure,Private Key Compromised (Unknown Method),NEM,False,False,CEX,False,,,Other
2018-04-21,Gate,235000000.0,0.0,235000000.0,Infrastructure,Private Key Compromised (Unknown Method),,False,False,CEX,False,2314.0,CEX,Other
2020-02-12,Trinity Wallet,2350000.0,0.0,2350000.0,Infrastructure,Cloudflare Key Compromised,Iota,False,False,Wallet,False,,,Other
2020-02-15,Ooki,350000.0,0.0,350000.0,Protocol Logic,Flashloan Slippage Attack,Ethereum,True,False,DeFi Protocol,True,197.0,Lending,Lending
2020-02-18,Ooki,650000.0,0.0,650000.0,Protocol Logic,Flashloan Price Oracle Attack,Ethereum,True,False,DeFi Protocol,True,197.0,Lending,Lending
2020-04-19,dForce Lending,25000000.0,0.0,25000000.0,Protocol Logic,Reentrancy,Ethereum,True,False,DeFi Protocol,True,123.0,Lending,Lending
2020-04-19,Lendf.me,1200000.0,0.0,1200000.0,Smart Contract Language,Reentrancy,Ethereum,True,False,DeFi Protocol,True,,,Other
2020-09-28,Eminence,15000000.0,0.0,15000000.0,Ecosystem,Flashloan Price Oracle Attack,Ethereum,True,False,DeFi Protocol,True,,,Other
2020-09-29,KuCoin,45000000.0,0.0,45000000.0,Infrastructure,Private Key Compromised (Unknown Method),Ethereum,True,False,CEX,False,2274.0,CEX,Other
2020-10-26,Harvest Finance,25000000.0,0.0,25000000.0,Ecosystem,Flashloan Price Oracle Attack,Ethereum,True,False,DeFi Protocol,True,112.0,Yield Aggregator,Yield
2020-11-12,Akropolis,2000000.0,0.0,2000000.0,Ecosystem,Flashloan Reentrancy Attack,Ethereum,True,False,DeFi Protocol,True,,Yield,Yield
2020-11-14,ValueDefi,7000000.0,0.0,7000000.0,Ecosystem,Flashloan Price Oracle Attack,Ethereum,True,False,DeFi Protocol,True,164.0,Dexs,DEX
2020-11-16,CheeseBank,3300000.0,0.0,3300000.0,Ecosystem,Flashloan Price Oracle Attack,Ethereum,True,False,DeFi Protocol,True,,,Other
2020-11-17,Origin Protocol,8000000.0,0.0,8000000.0,Ecosystem,Flashloan Reentrancy Attack,Ethereum,True,False,DeFi Protocol,True,,,Other
2020-11-22,Pickle,19700000.0,0.0,19700000.0,Protocol Logic,Vault Swap Exploit,Ethereum,True,False,DeFi Protocol,True,134.0,Yield Aggregator,Yield
2020-12-02,Compounder Finance,12000000.0,0.0,12000000.0,Rugpull,Drained Contracts,Ethereum,True,False,DeFi Protocol,True,,,Other
2020-12-18,Warp Protocol,7800000.0,0.0,7800000.0,Ecosystem,Flashloan Price Oracle Attack,Ethereum,True,False,DeFi Protocol,True,601.0,Lending,Lending
2020-12-28,LuBian,3500000000.0,0.0,3500000000.0,Infrastructure,Private Key Compromised (Brute Force),Bitcoin,True,False,Other,False,,,Other
2020-12-29,Cover Protocol,9400000.0,0.0,9400000.0,Protocol Logic,Incentives Function Mistake,Ethereum,True,False,DeFi Protocol,True,165.0,Insurance,Other
2021-02-05,Yearn Finance,11000000.0,0.0,11000000.0,Ecosystem,Flashloan Price Oracle Attack,Ethereum,True,False,DeFi Protocol,True,113.0,Yield Aggregator,Yield
2021-02-09,Growth DeFi,1300000.0,0.0,1300000.0,Ecosystem,Flashloan Price Oracle Attack,Ethereum,True,False,DeFi Protocol,True,159.0,Yield,Yield
2021-02-13,Alpha Finance,37500000.0,0.0,37500000.0,Ecosystem,Flashloan Pool Shares Exploit,Ethereum,True,False,DeFi Protocol,True,,,Other
2021-02-27,Furucombo,14000000.0,0.0,14000000.0,Smart Contract Language,Delegatecall Exploit,Ethereum,True,False,DeFi Protocol,True,742.0,Services,Other
2021-03-04,Meerkat Finance,32000000.0,0.0,32000000.0,Rugpull,Drained Contracts,BSC,True,False,DeFi Protocol,True,,,Other
2021-03-05,Paid Network,27000000.0,0.0,27000000.0,Rugpull,Infinite Mint and Dump,Ethereum,True,False,DeFi Protocol,True,,,Other
2021-03-09,DODO AMM,2000000.0,0.0,2000000.0,Protocol Logic,Access Control Exploit,Ethereum,True,False,DeFi Protocol,True,146.0,Dexs,DEX
2021-03-14,Roll,5700000.0,0.0,5700000.0,Infrastructure,Private Key Compromised (Unknown Method),Ethereum,True,False,DeFi Protocol,True,,,Other
2021-03-15,DEUS Finance,3000000.0,0.0,3000000.0,Ecosystem,Flashloan Price Oracle Attack,Fantom,True,False,DeFi Protocol,True,1387.0,CDP,Lending
2021-03-20,Turtle Dex,2500000.0,0.0,2500000.0,Rugpull,Drained Contracts,BSC,True,False,DeFi Protocol,True,,,Other
2021-04-19,EasyFi,59000000.0,0.0,59000000.0,Infrastructure,Private Key Compromised (Unknown Method),Polygon,True,False,DeFi Protocol,True,,,Other
2021-04-28,Uranium Finance,57200000.0,0.0,57200000.0,Protocol Logic,Math Mistake Exploit,BSC,True,False,DeFi Protocol,True,,,Other
2021-05-02,Spartan,30500000.0,0.0,30500000.0,Ecosystem,Flashloan Pool Shares Exploit,BSC,True,False,DeFi Protocol,True,1246.0,Dexs,DEX
2021-05-05,ValueDefi,10000000.0,0.0,10000000.0,Protocol Logic,Access Control Exploit,BSC,True,False,DeFi Protocol,True,164.0,Dexs,DEX
2021-05-07,ValueDefi,11000000.0,0.0,11000000.0,Protocol Logic,Math Mistake Exploit,BSC,True,False,DeFi Protocol,True,164.0,Dexs,DEX
2021-05-08,Rari Capital,10000000.0,0.0,10000000.0,Protocol Logic,Price Oracle Attack,Ethereum,True,False,DeFi Protocol,True,136.0,Yield Aggregator,Yield
2021-05-12,xToken,24000000.0,0.0,24000000.0,Ecosystem,Flashloan Price Oracle Attack,Ethereum,True,False,DeFi Protocol,True,206.0,Liquidity Manager,Other
2021-05-17,BearnFi,18000000.0,0.0,18000000.0,Ecosystem,Flashloan Withdraw Logic Exploit,BSC,True,False,DeFi Protocol,True,387.0,Yield,Yield
2021-05-19,Bunny,45000000.0,0.0,45000000.0,Ecosystem,Flashloan Price Oracle Attack,BSC,True,False,DeFi Protocol,True,254.0,Yield,Yield
2021-05-24,AutoShark,745000.0,0.0,745000.0,Ecosystem,Flashloan Incentive Rewards Exploit,BSC,True,False,DeFi Protocol,True,1074.0,Dexs,DEX
2021-05-26,Merlin,550000.0,0.0,550000.0,Protocol Logic,Math Mistake Exploit,BSC,True,False,DeFi Protocol,True,370.0,Yield,Yield
2021-05-26,Merlin,680000.0,0.0,680000.0,Ecosystem,Flashloan Incentive Rewards Exploit,BSC,True,False,DeFi Protocol,True,370.0,Yield,Yield
2021-05-28,BurgerSwap,7200000.0,0.0,7200000.0,Ecosystem,Flashloan Reentrancy Attack,BSC,True,False,DeFi Protocol,True,1295.0,Dexs,DEX
2021-05-29,Belt Finance,6300000.0,0.0,6300000.0,Ecosystem,Flashloan Price Oracle Attack,BSC,True,False,DeFi Protocol,True,310.0,Yield,Yield
2021-06-16,Alchemix V2,6500000.0,0.0,6500000.0,Protocol Logic,Borrow Logic Exploit,Ethereum,True,False,DeFi Protocol,True,204.0,Synthetics,Other
2021-06-22,Eleven Finance,4500000.0,0.0,4500000.0,Ecosystem,Flashloan Burn Function Exploit,BSC,True,False,DeFi Protocol,True,583.0,,Other
2021-06-23,StableMagnet,27000000.0,0.0,27000000.0,Rugpull,Drained Contracts and User Wallets,BSC,True,False,DeFi Protocol,True,,,Other
2021-06-28,Safe Dollar,248000.0,0.0,248000.0,Protocol Logic,Incentive Rewards Exploit,Polygon,True,False,DeFi Protocol,True,424.0,,Other
2021-06-29,Merlin,330000.0,0.0,330000.0,Protocol Logic,Incentive Rewards Exploit,BSC,True,False,DeFi Protocol,True,370.0,Yield,Yield
2021-07-10,Multichain,7900000.0,0.0,7900000.0,Protocol Logic,Private Key Compromised (Bad ECDSA Implementation),"Ethereum,BSC,Fantom",True,True,CEX,False,591.0,Bridge,Bridge
2021-07-14,ApeRocket,1260000.0,0.0,1260000.0,Ecosystem,Flashloan Incentive Rewards Exploit,BSC,True,False,DeFi Protocol,True,401.0,Yield,Yield
2021-07-15,Thorchain DEX,5000000.0,0.0,5000000.0,Protocol Logic,Over-ride Logic Exploit,Ethereum,True,False,DeFi Protocol,True,412.0,Dexs,DEX
2021-07-15,Bondly,5900000.0,0.0,5900000.0,Infrastructure,Private Key Compromised (Unknown Method),Ethereum,True,False,DeFi Protocol,True,,,Other
2021-07-16,Bunny,2400000.0,0.0,2400000.0,Ecosystem,Flashloan Incentive Rewards Exploit,BSC,True,False,DeFi Protocol,True,254.0,Yield,Yield
2021-07-22,Thorchain DEX,8000000.0,0.0,8000000.0,Protocol Logic,Refund Logic Exploit,Ethereum,True,False,DeFi Protocol,True,412.0,Dexs,DEX
2021-07-30,Levyathan,1500000.0,0.0,1500000.0,Infrastructure,Private Key Compromised (Stored Publicly),BSC,True,False,DeFi Protocol,True,,,Other
2021-08-03,Popsicle Finance,20000000.0,0.0,20000000.0,Ecosystem,Flashloan Incentive Rewards Exploit,Ethereum,True,False,DeFi Protocol,True,585.0,Liquidity Manager,Other
2021-08-10,Poly Network,611000000.0,0.0,611000000.0,Protocol Logic,Access Control Exploit,"Ethereum,BSC,Polygon",True,True,DeFi Protocol,True,1796.0,Bridge,Bridge
2021-08-10,Punk Protocol,8950000.0,0.0,8950000.0,Smart Contract Language,Delegatecall Exploit,Ethereum,True,False,DeFi Protocol,True,,,Other
2021-08-12,DAO Maker Vesting,7000000.0,0.0,7000000.0,Infrastructure,Private Key Compromised (Unknown Method),Ethereum,True,False,DeFi Protocol,True,921.0,Services,Other
2021-08-13,Acala Network,1600000.0,0.0,1600000.0,Protocol Logic,Incentives Function Mistake,Acala,True,False,DeFi Protocol,True,,,Other
2021-08-17,SurgeBNB,4000000.0,0.0,4000000.0,Ecosystem,Flashloan Reentrancy Attack,BSC,True,False,DeFi Protocol,True,,,Other
2021-08-29,xToken,4500000.0,0.0,4500000.0,Ecosystem,Flashloan Price Oracle Attack,Ethereum,True,False,DeFi Protocol,True,206.0,Liquidity Manager,Other
2021-08-30,CREAM Lending,18800000.0,0.0,18800000.0,Ecosystem,Flashloan Reentrancy Attack,Ethereum,True,False,DeFi Protocol,True,121.0,Lending,Lending
2021-09-03,Siren,3450000.0,0.0,3450000.0,Smart Contract Language,Reentrancy,Polygon,True,False,DeFi Protocol,True,203.0,Options,Other
2021-09-04,DAO Maker Vesting,4000000.0,0.0,4000000.0,Protocol Logic,Access Control Exploit,Ethereum,True,False,DeFi Protocol,True,921.0,Services,Other
2021-09-12,Zabu Finance,3200000.0,0.0,3200000.0,Protocol Logic,Flashloan Exploit,Avalanche,True,False,DeFi Protocol,True,,Yield Aggregator,Yield
2021-09-15,NowSwap,1000000.0,0.0,1000000.0,Protocol Logic,Inconsistent Value in Code,Ethereum,True,False,DeFi Protocol,True,,Dexs,DEX
2021-09-17,JayPegs Automart,3100000.0,0.0,3100000.0,Rugpull,Redirected Deposits,Ethereum,True,False,DeFi Protocol,True,,,Other
2021-09-21,Vee Finance,34000000.0,0.0,34000000.0,Ecosystem,Flashloan Price Oracle Attack,Avalanche,True,False,DeFi Protocol,True,619.0,Lending,Lending
2021-09-29,Compound V2,147000000.0,0.0,147000000.0,Protocol Logic,Math Mistake Exploit,Ethereum,True,False,DeFi Protocol,True,114.0,Lending,Lending
2021-10-04,pNetwork,13000000.0,0.0,13000000.0,Protocol Logic,Log Spoofing,"BSC,Bitcoin",True,True,DeFi Protocol,True,,Bridge,Bridge
2021-10-08,Mirror,2000000.0,0.0,2000000.0,Infrastructure,Outdated Oracle Exploit,Terra,False,False,DeFi Protocol,True,260.0,Derivatives,Derivatives
2021-10-08,Mirror,90000000.0,0.0,90000000.0,Smart Contract Language,Duplicate Call Exploit,Terra,False,False,DeFi Protocol,True,260.0,Derivatives,Derivatives
2021-10-14,Indexed Finance,16000000.0,0.0,16000000.0,Ecosystem,Flashloan Price Oracle Attack,Ethereum,True,False,DeFi Protocol,True,188.0,Indexes,Other
2021-10-27,CREAM Lending,130000000.0,0.0,130000000.0,Ecosystem,Flashloan Price Oracle Attack,Ethereum,True,False,DeFi Protocol,True,121.0,Lending,Lending
2021-10-29,AnubisDAO,60000000.0,0.0,60000000.0,Rugpull,Drained Contracts,Ethereum,True,False,DeFi Protocol,True,,,Other
2021-11-03,Vesper Finance,3370000.0,0.0,3370000.0,Protocol Logic,Oracle Manipulation,Ethereum,True,False,DeFi Protocol,True,,,Other
2021-11-03,Squid Games,3400000.0,0.0,3400000.0,Rugpull,Drained Liquidity Pool,BSC,True,False,Gaming,False,,,Other
2021-11-05,Ooki,55000000.0,0.0,55000000.0,Infrastructure,Private Key Compromised (Phishing),"Polygon,BSC",True,False,DeFi Protocol,True,197.0,Lending,Lending
2021-11-07,ChainSwap,4400000.0,0.0,4400000.0,Protocol Logic,Exploit Weak Authentication Check,"Ethereum,BSC",True,True,DeFi Protocol,True,,,Bridge
2021-11-25,Snowdog,18100000.0,0.0,18100000.0,Rugpull,Drained Contracts,Avalanche,True,False,DeFi Protocol,True,859.0,Reserve Currency,Algo-Stables
2021-11-30,MonoX,31400000.0,0.0,31400000.0,Protocol Logic,Swap Function Exploit,"Ethereum,Polygon",True,False,DeFi Protocol,True,948.0,Dexs,DEX
2021-12-02,Badger DAO,120000000.0,0.0,120000000.0,Infrastructure,Cloudflare Key Compromised,Ethereum,True,False,DeFi Protocol,True,173.0,Yield Aggregator,Yield
2021-12-04,Bitmart,196000000.0,0.0,196000000.0,Infrastructure,Private Key Compromised (Unknown Method),"Ethereum,BSC",True,False,CEX,False,,CEX,Other
2021-12-08,8ightDAO,1750000.0,0.0,1750000.0,Infrastructure,Private Key Compromised (Unknown Method),Harmony,True,False,DeFi Protocol,True,889.0,Reserve Currency,Algo-Stables
2021-12-11,AscenDEX,77000000.0,0.0,77000000.0,Infrastructure,Private Key Compromised,"Ethereum,BSC,Polygon",True,False,CEX,False,,,Other
2021-12-13,Vulcan Forged,140000000.0,0.0,140000000.0,Infrastructure,Private Key Compromised (Unknown Method),"Ethereum,Polygon",True,False,DeFi Protocol,True,,,Other
2021-12-18,Grim Finance,30000000.0,0.0,30000000.0,Ecosystem,Flashloan Reentrancy Attack,Fantom,True,False,DeFi Protocol,True,493.0,Yield,Yield
2021-12-21,Gamma,8200000.0,0.0,8200000.0,Protocol Logic,Access Control Exploit,Ethereum,True,False,DeFi Protocol,True,355.0,Liquidity Manager,Other
2021-12-21,Bent Finance,1750000.0,0.0,1750000.0,Protocol Logic,User Balances Manually Updated,Ethereum,True,False,DeFi Protocol,True,,Yield,Yield
2022-01-04,Arbix Finance,10000000.0,0.0,10000000.0,Rugpull,Drained Contracts,BSC,True,False,DeFi Protocol,True,,,Other
2022-01-08,LCX,7940000.0,0.0,7940000.0,Infrastructure,Private Key Compromised (Unknown Method),Ethereum,True,False,DeFi Protocol,True,,,Other
2022-01-18,Crypto.com,33700000.0,0.0,33700000.0,Infrastructure,Private Key Compromised (Unknown Method),"Ethereum,Bitcoin",True,False,CEX,False,,CEX,Other
2022-01-28,Qubit,80000000.0,0.0,80000000.0,Protocol Logic,Transfer Logic Exploit,BSC,True,True,DeFi Protocol,True,516.0,Lending,Bridge
2022-02-01,BNS,7500000.0,0.0,7500000.0,Infrastructure,Private Key Compromised (Unknown Method),,False,False,CEX,False,,,Other
2022-02-02,Portal,326000000.0,326000000.0,0.0,Protocol Logic,Signature Exploit,Solana,True,True,DeFi Protocol,True,1541.0,Bridge,Bridge
2022-02-06,Meter,7700000.0,0.0,7700000.0,Protocol Logic,Deposit Function Exploit,Ethereum,True,True,DeFi Protocol,True,,,Bridge
2022-02-08,Superfluid,8700000.0,0.0,8700000.0,Protocol Logic,CTX Exploit,Polygon,True,False,DeFi Protocol,True,693.0,Payments,Other
2022-02-10,Dego Finance,10000000.0,0.0,10000000.0,Infrastructure,Private Key Compromised (Unknown Method),"Ethereum,BSC,Cronos",True,False,DeFi Protocol,True,,Services,Other
2022-03-03,Treasure,1400000.0,0.0,1400000.0,Protocol Logic,Buy Function Exploit,Arbitrum,True,False,DeFi Protocol,True,1350.0,Gaming,Other
2022-03-09,Fantasm Finance,2260000.0,0.0,2260000.0,Protocol Logic,Missing Condition Check,Fantom,True,False,DeFi Protocol,True,,,Other
2022-03-13,Paraluni Masterchef,1700000.0,0.0,1700000.0,Ecosystem,Flashloan Reentrancy Attack,BSC,True,False,DeFi Protocol,True,1520.0,Yield,Yield
2022-03-15,Hundred Finance,6200000.0,0.0,6200000.0,Ecosystem,Flashloan Reentrancy Attack,Gnosis Chain,False,False,DeFi Protocol,True,607.0,Lending,Lending
2022-03-15,Agave,5500000.0,0.0,5500000.0,Ecosystem,Flashloan Reentrancy Attack,Gnosis Chain,False,False,DeFi Protocol,True,696.0,Lending,Lending
2022-03-23,Ronin Bridge,624000000.0,0.0,624000000.0,Infrastructure,Private Key Compromised (Social Engineering),Ethereum,True,True,DeFi Protocol,True,4440.0,Canonical Bridge,Bridge
2022-03-23,Cashio,48000000.0,0.0,48000000.0,Protocol Logic,Collateral Validation Exploit,Solana,True,False,DeFi Protocol,True,793.0,CDP,Lending
2022-03-27,Revest Finance,2010000.0,0.0,2010000.0,Smart Contract Language,Reentrancy,Ethereum,True,False,DeFi Protocol,True,830.0,NFT Lending,Other
2022-03-31,Ola Finance,4000000.0,0.0,4000000.0,Smart Contract Language,Reentrancy,Fuse,True,False,DeFi Protocol,True,,,Other
2022-04-02,Inverse Finance Frontier,15600000.0,0.0,15600000.0,Ecosystem,Price Oracle Attack,Ethereum,True,False,DeFi Protocol,True,338.0,CDP,Lending
2022-04-12,Elephant Money,22200000.0,0.0,22200000.0,Ecosystem,Flashloan Price Oracle Attack,BSC,True,False,DeFi Protocol,True,1378.0,Yield,Yield
2022-04-17,Beanstalk,181000000.0,0.0,181000000.0,Ecosystem,Flashloan Governance Attack,Ethereum,True,False,DeFi Protocol,True,631.0,Algo-Stables,Algo-Stables
2022-04-28,DEUS Finance,13400000.0,0.0,13400000.0,Ecosystem,Flashloan Price Oracle Attack,Fantom,True,False,DeFi Protocol,True,1387.0,CDP,Lending
2022-04-30,Saddle Finance,11000000.0,0.0,11000000.0,Ecosystem,Flashloan Swap Logic Exploit,Ethereum,True,False,DeFi Protocol,True,202.0,Dexs,DEX
2022-05-01,Rari Capital,80000000.0,0.0,80000000.0,Ecosystem,Flashloan Reentrancy Attack,"Ethereum,Arbitrum",True,False,DeFi Protocol,True,136.0,Yield Aggregator,Yield
2022-05-04,MM Finance Cronos,2000000.0,0.0,2000000.0,Infrastructure,DNS Spoofing,Cronos,True,False,DeFi Protocol,True,1028.0,Dexs,DEX
2022-05-08,Fortress Loans,3000000.0,0.0,3000000.0,Protocol Logic,Governance and Oracle Exploit,BSC,True,False,DeFi Protocol,True,2177.0,Lending,Lending
2022-05-11,Drift Trade,14500000.0,14500000.0,0.0,Protocol Logic,realized PnL withdrawal bug,Solana,True,False,DeFi Protocol,True,970.0,Derivatives,Derivatives
2022-05-13,Blizz Finance,21800000.0,0.0,21800000.0,Infrastructure,Outdated Oracle Exploit,Avalanche,True,False,DeFi Protocol,True,807.0,Lending,Lending
2022-06-05,Wintermute,27600000.0,0.0,27600000.0,Infrastructure,Cross Chain Multisig Deployment Exploit,Optimism,True,False,DeFi Protocol,True,,,Other
2022-06-08,Gym Network,2100000.0,0.0,2100000.0,Protocol Logic,Deposit Function Exploit,BSC,True,False,DeFi Protocol,True,,,Other
2022-06-16,Inverse Finance Frontier,5800000.0,0.0,5800000.0,Ecosystem,Flashloan Price Oracle Attack,Ethereum,True,False,DeFi Protocol,True,338.0,CDP,Lending
2022-06-23,Harmony Bridge,100000000.0,0.0,100000000.0,Infrastructure,Private Key Compromised (Unknown Method),"Ethereum,BSC",True,True,DeFi Protocol,True,,,Bridge
2022-07-02,Crema Finance,8800000.0,0.0,8800000.0,Protocol Logic,Access Control Exploit,Solana,True,False,DeFi Protocol,True,1412.0,Dexs,DEX
2022-07-25,Audius,6000000.0,0.0,6000000.0,Protocol Logic,Malicious Governance Proposal,Ethereum,True,False,DeFi Protocol,True,,,Other
2022-07-28,Nirvana V1,3500000.0,0.0,3500000.0,Ecosystem,Flashloan Price Oracle Attack,Solana,True,False,DeFi Protocol,True,1825.0,CDP,Lending
2022-08-01,Nomad,190000000.0,0.0,190000000.0,Protocol Logic,Trusted Root Exploit,Ethereum,True,True,DeFi Protocol,True,1682.0,Bridge,Bridge
2022-08-02,Slope Wallet,5300000.0,0.0,5300000.0,Infrastructure,Private Key Compromised (Stored Publicly),Solana,True,False,Wallet,False,,,Other
2022-08-08,Dragoma,3500000.0,0.0,3500000.0,Rugpull,Drain Vaults,Polygon,True,False,DeFi Protocol,True,,,Other
2022-08-09,Curve DEX,575000.0,575000.0,0.0,Infrastructure,DNS Spoofing,Ethereum,True,False,DeFi Protocol,True,3.0,Dexs,DEX
2022-08-10,Blur Finance,600000.0,0.0,600000.0,Rugpull,Drained Contracts,"BSC,Polygon",True,False,DeFi Protocol,True,1891.0,Yield Aggregator,Yield
2022-08-23,SudoRare,800000.0,0.0,800000.0,Rugpull,Drained Contracts,Ethereum,True,False,DeFi Protocol,True,,,Other
2022-09-01,KyberSwap Classic,265000.0,0.0,265000.0,Infrastructure,Cloudflare Key Compromised,Polygon,True,False,DeFi Protocol,True,127.0,Dexs,DEX
2022-09-18,GMX V1 Perps,565000.0,0.0,565000.0,Ecosystem,Price Oracle Attack,Arbitrum,True,False,DeFi Protocol,True,337.0,Derivatives,Derivatives
2022-09-20,Wintermute,160000000.0,0.0,160000000.0,Infrastructure,Private Key Compromised (Brute Force),Ethereum,True,False,Other,False,,,Other
2022-10-02,Transit Swap,21000000.0,0.0,21000000.0,Protocol Logic,Transfer Logic Exploit,"Ethereum,BSC",True,False,DeFi Protocol,True,,,Other
2022-10-04,Sovryn,1100000.0,0.0,1100000.0,Protocol Logic,Flashloan Reentrancy Attack,RSK,False,False,DeFi Protocol,True,,,Other
2022-10-06,Binance Bridge,570000000.0,0.0,570000000.0,Protocol Logic,Proof Verifier Bug,BSC,True,True,DeFi Protocol,True,,,Bridge
2022-10-11,TempleDAO,2300000.0,0.0,2300000.0,Protocol Logic,Exploit Lack of Input Authentication,Ethereum,True,False,DeFi Protocol,True,875.0,Reserve Currency,Algo-Stables
2022-10-11,Mango Markets V3,115000000.0,0.0,115000000.0,Ecosystem,Price Oracle Attack,Solana,True,False,DeFi Protocol,True,286.0,Derivatives,Derivatives
2022-10-18,Moola Market,8400000.0,0.0,8400000.0,Ecosystem,Price Oracle Attack,Celo,True,False,DeFi Protocol,True,489.0,Lending,Lending
2022-10-21,Bond Protocol,300000.0,0.0,300000.0,Protocol Logic,Arbitrary External Call,Ethereum,True,False,DeFi Protocol,True,2697.0,Services,Other
2022-10-27,Team Finance,15800000.0,0.0,15800000.0,Protocol Logic,Migrate Function Mistake Exploit,Ethereum,True,False,DeFi Protocol,True,1864.0,Token Locker,Other
2022-11-01,Deribit,28000000.0,0.0,28000000.0,Infrastructure,Private Key Compromised (Unknown Method),,False,False,CEX,False,2273.0,CEX,Other
2022-11-02,Skyward Finance,3000000.0,0.0,3000000.0,Protocol Logic,Reentrancy,Near,True,False,DeFi Protocol,True,,,Other
2022-11-02,Save,1260000.0,0.0,1260000.0,Ecosystem,Price Oracle Attack,Solana,True,False,DeFi Protocol,True,458.0,Lending,Lending
2022-11-03,pNetwork,4589449.0,4589449.0,0.0,Protocol Logic,Misconfiguration,BSC,True,True,DeFi Protocol,True,547.0,Bridge,Bridge
2022-11-06,Pando Rings,22000000.0,0.0,22000000.0,Ecosystem,Price Oracle Attack,Mixin,True,False,DeFi Protocol,True,2204.0,Lending,Lending
2022-11-10,DFX V2,4000000.0,0.0,4000000.0,Protocol Logic,Reentrancy,Ethereum,True,False,DeFi Protocol,True,366.0,Dexs,DEX
2022-11-12,FTX,450000000.0,0.0,450000000.0,Infrastructure,Private Key Compromised (Unknown Method),"Ethereum,Solana",True,False,CEX,False,,,Other
2022-12-02,Ankr,5000000.0,5000000.0,0.0,Protocol Logic,Access Control Exploit,BSC,True,False,DeFi Protocol,True,278.0,Liquid Staking,Derivatives
2022-12-03,Ratio Finance,0.0,0.0,0.0,Infrastructure,Private Key Compromised (Unknown Method),Solana,True,False,DeFi Protocol,True,1841.0,CDP,Lending
2022-12-10,Lodestar V0,6900000.0,0.0,6900000.0,Ecosystem,Flashloan Price Oracle Attack,Arbitrum,True,False,DeFi Protocol,True,2339.0,Lending,Lending
2022-12-13,ElasticSwap,854000.0,520650.0,333350.0,Ecosystem,Price Oracle Attack,"Avalanche,Ethereum",True,False,DeFi Protocol,True,1919.0,Dexs,DEX
2022-12-16,Raydium AMM,4400000.0,0.0,4400000.0,Infrastructure,Private Key Compromised (Unknown Method),Solana,True,False,DeFi Protocol,True,214.0,Dexs,DEX
2022-12-24,Defrost,6000000.0,6000000.0,0.0,Rugpull,Oracle Manipulation,Avalanche,True,False,DeFi Protocol,True,913.0,CDP,Lending
2022-12-25,Rubic,1410000.0,0.0,1410000.0,Protocol Logic,Router Exploit,Ethereum,True,True,DeFi Protocol,True,1282.0,DEX Aggregator,Bridge
2022-12-26,Amun,300000.0,0.0,300000.0,Protocol Logic,Controlled Rebalance Manipulation,Ethereum,True,False,DeFi Protocol,True,400.0,Indexes,Other
2023-01-11,Roe Finance,80000.0,0.0,80000.0,Ecosystem,Flashloan Pool Shares Exploit,"Ethereum,Polygon",True,False,DeFi Protocol,True,2357.0,Lending,Lending
2023-01-16,LendHub,6000000.0,0.0,6000000.0,Protocol Logic,Collateral Offboarding Mistake,Heco,True,False,DeFi Protocol,True,380.0,Lending,Lending
2023-01-17,Midas Capital,660000.0,0.0,660000.0,Ecosystem,Flashloan Reentrancy Attack,Polygon,True,False,DeFi Protocol,True,1925.0,Lending,Lending
2023-01-21,Omm,1891000.0,0.0,1891000.0,Protocol Logic,Redeem Function Exploit,Icon,True,False,DeFi Protocol,True,546.0,Lending,Lending
2023-02-01,BonqDAO,1700000.0,0.0,1700000.0,Protocol Logic,Price Oracle Attack,Polygon,True,False,DeFi Protocol,True,2477.0,Lending,Lending
2023-02-02,Orion Pools,3000000.0,0.0,3000000.0,Protocol Logic,Reentrancy,BSC,True,False,DeFi Protocol,True,496.0,Dexs,DEX
2023-02-10,dForce Lending,3650000.0,0.0,3650000.0,Protocol Logic,Reentrancy,"Arbitrum,Optimism",True,False,DeFi Protocol,True,123.0,Lending,Lending
2023-02-16,Platypus Finance,8500000.0,222634.0,8277366.0,Ecosystem,Flashloan Reentrancy Attack,Avalanche,True,False,DeFi Protocol,True,944.0,Dexs,DEX
2023-02-20,Dexible V2,2000000.0,0.0,2000000.0,Protocol Logic,Arbitrary External Call,"Ethereum,Arbitrum",True,False,DeFi Protocol,True,2249.0,DEX Aggregator,DEX
2023-02-20,Hope Finance,1860000.0,0.0,1860000.0,Rugpull,Router Exploit,Arbitrum,True,False,DeFi Protocol,True,,,Other
2023-02-27,MyAlgo,9200000.0,0.0,9200000.0,Infrastructure,Cloudflare Key Compromised,Algorand,True,False,Wallet,False,,,Other
2023-02-27,LaunchZone,700000.0,0.0,700000.0,Protocol Logic,Access Control Exploit,BSC,True,False,DeFi Protocol,True,,,Other
