id,date,name,category,chain,funds_lost,funds_recovered,funds_returned,scam_type,scam_parent,year
964,,Potato,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
965,,Jesus Doge,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
966,,Elon Moon,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
967,2021-03-29,GamyFi,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
968,,Cockzilla,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
969,,24Hours,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
970,,Safewog,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
971,2021-05-22,BraveHeart TOKEN,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
972,,Polkamon,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
973,,GemNFT,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
974,,Golden Mining GAS,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
975,2021-05-22,Mommy Milkers,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
976,2021-03-29,KURMA,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
977,2021-05-22,Auditore,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
978,2021-03-29,MoonFEG Token,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
979,,benchmars protocol,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
980,2021-05-22,Rabbit Swap,Exchange (DEX),Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
981,2021-04-06,rewardiqa,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
982,2021-03-29,COPE,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
983,,Schmeckles,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
984,,xmars,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
985,2021-03-29,SafeZeta,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
986,2021-03-29,ZirgonYield,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
987,,HavaxToken,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
988,,SafeEden,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
989,,SAFEPAID,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
990,,SAFE SMART,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
991,2021-03-29,ELONBSC,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
992,,SAFEDOT,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
993,2021-03-29,KINGLER,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
994,,ELONSPIRIT,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
995,,SUGAR,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
996,2022-12-27,Golden Moon,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2022
997,,SAFELAWN,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
998,,Asteroid Farm,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
999,,DETA FINANCE,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1000,,Moon Ore,Borrowing and Lending,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1001,,Torchic,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
1002,,PhenoToken.Finance,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1003,2021-03-29,safe-x.space,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1004,,MaxFarm,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1005,2021-03-28,Nuclear Product,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1006,,GradeFarm,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1007,2021-03-29,Coinlix,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1008,2021-03-28,SlothFinance,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1009,2021-03-29,SafeRedux,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1010,2021-03-28,SilentFarm,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1011,,Blast Token,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1013,2021-03-28,Rocket Farm,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1014,2021-03-28,SAFEWAVE,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1015,,NovaFinance,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1016,,ANOTHER,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1017,2021-03-28,yTrio,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1018,,JengaHepasus,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1019,2021-03-28,SubFinance,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1021,,SAFEMOZART,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1022,,MOONXV,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1023,2021-03-28,MoonWalkers,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1024,,SAFEEARTH,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1025,2021-03-28,ElonFunds,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1026,,MoonStreetBets,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1027,2021-03-28,QuickMOON,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1028,,Polka Ventures,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1029,2021-03-28,SafeTeslaCoil,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1030,2021-03-28,SolaceToken,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1031,,SafeTonyStark Bsc,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1032,,ThugLife,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1033,,SafeBeer,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1034,,SAFEHarvest,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1035,,7finance.io,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1036,,7seven Finance,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1037,2021-03-28,SpeedMOON,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1038,2020-11-17,Origin Protocol,"NFT,Stablecoin",Ethereum,8000000.0,0.0,0.0,Flash Loan Attack,Exploit/Flash Loan Attack,2020
1039,,SpriteXFinance,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1040,2021-03-28,SafeFLM,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1041,,DieselPumpToken,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1042,,KGBCoin,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1043,,NoCapFax COIN,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1044,,OminousToken,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1045,2021-03-28,ElonTrade 100x,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1046,2021-03-28,KINGOFREFLECT,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1047,2021-04-01,GoalTimeN Finance,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1048,,EVER MOON,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1050,2021-03-28,StudToken,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1051,2021-03-28,Zona Indonesia,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1052,,Tribute.finance,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1053,2021-03-28,TAKE OF ELON,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1054,2021-03-28,Coconut finance,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1055,,TILDA and Co Token,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1056,,SaltYield.finance,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1057,,SAFEMARS,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1058,2021-03-28,SpaceMoon,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1059,2021-04-21,TESLAFARM.FINANCE,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1060,2021-03-28,REAPit,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1061,2021-03-28,SHOPEEPAY,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1062,,SafeCat,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1063,,SeaGroxCoin,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1064,2021-03-28,Fei protocol,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1065,2021-03-28,Polkalokr,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1066,,OzarkToken,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1067,,MoonDust,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1068,2021-03-28,Rage.Fan,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1069,2021-03-28,SafeSuperHeavy,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1070,2021-03-30,Forcedao.com,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1071,2021-03-28,ELONCAKE,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1072,2021-03-30,Ramifi.org,Borrowing and Lending,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1073,2021-03-30,Unmarshal.io,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1074,2021-04-29,Atomic Bomb,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1076,2021-04-28,LUNACAT,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1077,2021-04-28,NeutrinoProtocol,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1078,2021-04-28,Larafinance,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1080,,LIMEWAX PROTOCOL,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1081,2021-04-28,DogeMother,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1082,2021-04-28,Counter Strike Community,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1083,,EricCartman,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1084,2021-04-28,Da Vinci Coin,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1085,2021-04-28,Instaswap,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1086,2021-04-28,TACHYON,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1087,,Hello Kitty Protocol,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1088,2021-04-28,MoonPay,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1089,,SafeDogeFather,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1090,2021-04-28,SPACEPENGUIN,Exchange (DEX),Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1091,2021-05-01,Dogefather,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1092,2021-04-28,Safecare,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1093,2021-04-29,DogeFather,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1094,,UniverseDoge,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1095,,Travel Coin Community,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1096,,Elon Doge,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1097,,BlackHole.BLACK Governance Token,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1098,,PressureFinance,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1099,,Changify,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1100,2021-04-27,World Of Warcraft,Exchange (DEX),Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1101,2021-04-27,DEXTrust.Finance,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1102,2021-04-27,ElonDash,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1103,2021-04-27,SmartFinance,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1104,2021-04-27,Pink Panther Protocol,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1105,2021-04-27,ValueNFT,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1106,,SunvaChain,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1107,,Parental Advisory Token,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1108,,GOKUBSC,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1109,,Safe World Elon,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1110,,Solanium.io,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1111,,Legends of Crypto,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1112,2021-04-27,EpsilonFinance,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1113,,NixMoon,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1114,,TachyonProtocol,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1115,,AquafiProtocol,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1116,2021-04-26,BitLink,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1117,2021-04-26,Zevia,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1118,2021-04-26,LunarLaunchProject,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1119,2021-04-26,Flare,Exchange (DEX),Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1120,2021-04-26,TheAPIS,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1121,2021-04-26,Monkey Token,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1122,,Oracle Protocol,Exchange (DEX),Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1123,2021-04-26,HoneyMoon,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1124,2021-04-26,Smoothy Finance,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1125,2021-04-26,BucksCake,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1126,2021-04-26,UniFarm,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1127,2021-04-26,SHIBA PROTOCOL,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1129,,Space Porn Token,Stablecoin,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1130,,TakuraInu,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1131,,Saito.io,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1132,2021-04-26,Bull,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1133,2021-04-25,SATANS PLAYHOUSE,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1134,2021-04-25,Lion King Token,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1135,2021-06-25,Coronal Mass Ejection,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1136,2021-04-25,Floyd Crypto Mayweather,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1137,2021-04-25,Inu Token,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1138,,HANNIBAL LECTOR PROTOCOL,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1139,2021-04-25,Pudgy Token,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1140,,STAR WARS ETH PROTOCOL,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1141,2021-04-25,BullsDrop,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1142,2021-04-15,Kianite.co,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1143,2021-04-25,Ares Protocol,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1144,2021-04-25,SuperMoon Token,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1145,2021-04-25,Mochi.market,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1146,,FullSun,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1147,2021-04-25,Smoothy.Finance,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1148,,Dogs Playing Poker,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1149,2021-04-25,The Crypto Prophecies,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1150,,Egg Plant Token,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1151,2021-04-24,Golden Retriever,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1152,,Peruvian Coke,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1153,,Dogewin,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1154,,World of Musk,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1155,,Porn Doge,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1156,,BillGates,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1157,,FUCK MUSK,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1158,,David Guetta NFT,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1159,,Impala Inu,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1160,,COCACOLA Comunity,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1161,,VitalikDoge,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1162,,Eloneum Token,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1163,,krosschain.app,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1164,,Papa Elon,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1165,,BOGDANOFF,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
1166,2021-05-22,NFT ECO,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1167,2021-05-22,ORANGE TOKEN,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1168,2021-05-22,Kobe,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1169,2021-05-22,Kimchi Inu,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1170,2021-05-21,SAFEOXYGEN Token,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1171,2021-05-24,OnlyFans,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1172,2021-05-24,BULLRUN,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1173,2021-05-21,BOMB Token,Exchange (DEX),Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1174,,HACHIKO INU,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1175,,Kiju Inu,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1176,2021-05-21,NETVRK,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1177,2021-05-21,Kwikswap,Exchange (DEX),Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1178,2021-05-21,FULLMOON,Exchange (DEX),Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1179,2021-05-21,RUSHMOON,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1180,2021-05-20,Smells Like Updoge,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1181,2021-05-20,MAMASHIBA,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1182,2021-05-20,MoonGiraffe,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1183,2021-05-20,Shuby Inu,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1184,2021-05-20,BRONZE Token,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1185,2021-05-20,ShinyShiba,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1186,2021-05-20,SupHerbs,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1187,,ASTROSTONKS,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1188,2021-05-20,TeslaModelS Plaid,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1189,,GGININDER,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1190,2021-05-20,LETHE Token,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1191,,NeverGonnaRugYouUp,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1192,,FomoBaggins,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1193,2021-05-19,DipBitcoin,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1194,2021-05-19,IDEA Token,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1195,2021-06-17,CleanEnergyToken,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1196,2021-05-18,SAFEPUP TOKEN,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1197,2021-05-19,Polkally,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1199,2021-05-19,ELEPHANT,Exchange (DEX),Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1200,2021-06-06,MONKEY,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1201,,COOM,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1202,2021-05-19,HAWK TOKEN,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1203,2021-08-30,E-Coin,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1204,,Starbase Launch Pad,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1205,2021-05-18,YieldShiba.com,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1206,2021-05-18,KodaRobotDog Token,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1207,,Pinknode,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1208,2021-05-18,PANKY TOKEN,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1209,,mozik,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1210,2021-05-19,LION,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1211,2021-05-18,PirateElon,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1212,2021-10-14,OliveOptions,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1213,,PIKE TOKEN,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
1214,2021-05-18,ElonCash,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1215,2021-05-18,TIGER,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1216,2021-05-18,MoonChain,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1217,2021-05-18,KreamPie,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
1218,,GIGABERLIN,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
